1-Methyladenosine_pos-001,1-Methylhistidine_pos-002,1-Methylnicotinamide_pos-003,2-Aminoadipic acid_pos-005,2-Aminooctanoic acid_pos-006,3-Indoleacrylic acid_pos-012,4-Pyridoxic acid_pos-018,5-Hydroxyindoleacetic acid_pos-021,5-Hydroxylysine_pos-023,7-Methylguanosine_pos-028,Acetylcarnitine_pos-029,Acetylcholine_pos-030,AICAR_pos-034,Alanine-Sarcosine_pos-035,Arginine_pos-038,Argininosuccinic acid_pos-039,Asparagine_pos-040,Betaine_pos-042,cAMP_pos-046,Carnitine_pos-047,Carnitine-C12_pos-048,Carnitine-C14_pos-049,Carnitine-C16_pos-050,Carnitine-C18_pos-051,Carnitine-C3_pos-052,Carnitine-C4_pos-053,Carnitine-C5_pos-054,Carnitine-C6_pos-055,Carnitine-C8_pos-056,cGMP_pos-058,Choline_pos-059,Citrulline_pos-060,CMP_pos-061,Creatine_pos-062,Creatinine_pos-063,Cystine_pos-068,Cytidine_pos-069,Cytosine_pos-070,dAMP_pos-071,Glutamine_pos-079,Glycerophosphorylcholine_pos-080,Glycochenodeoxycholate_pos-082,Glycocholic acid_pos-083,GMP_pos-084,GSH_pos-085,GSSG_pos-086,Guanidineacetic acid_pos-087,Guanine_pos-088,Guanosine_pos-089,Histidine_pos-091,Homocysteine_pos-093,Homoserine_pos-094,Hydroxyproline_pos-095,Hypoxanthine_pos-096,Inosine_pos-099,Isoleucine_pos-100,Kynurenic acid_pos-101,Kynurenine_pos-102,Leucine_pos-103,Lysine_pos-105,Methionine_pos-107,Methionine sulfoxide_pos-108,"N,N-Dimethylglycine_pos-110",N-Acetyl-aspartic acid_pos-111,N-Acetylputrescine_pos-114,NAD_pos-115,Neopterin_pos-117,Nicotinamide_pos-118,nicotinate_pos-119,O-Acetyl-serine_pos-123,Ornithine_pos-124,Pantothenic acid_pos-125,Phenylalanine_pos-127,Phosphocholine _pos-128,Proline_pos-132,Purine_pos-134,Pyridoxine_pos-137,Riboflavin_pos-138,S-Adenosyl-methionine_pos-139,SDMA-ADMA_pos-140,Serotonin_pos-142,S-Methyl-5'-thioadenosine_pos-143,Spermidine_pos-144,Thymine_pos-150,Trimethylamine N-oxide_pos-151,Trimethyllysine_pos-152,Tryptophan_pos-154,Tyrosine_pos-155,Uracil_pos-156,Urea_pos-157,Valine-Norvaline_pos-158,Xanthosine_pos-160,NMN_pos-162,Anthranilate_pos-163,NR_pos-175,Tryptamin_pos-176,3-Hydroxy-kynnrenine_pos-177,"1,2,3-Benzenetricarboxylic acid_neg-001",2-Hydroxyisocaproic acid_neg-003,2-Ketohexanoic acid_neg-005,Glycerate-2P_Glycerate-3P_neg-006,3-Methyl-2-oxovaleric acid_neg-008,3-Phenyllactic acid_neg-009,4-Hydroxy-3-methoxyphenylglycol_neg-011,4-Hydroxyphenylpyruvic acid_neg-013,Acetoacetate_neg-015,ADP-ribose_neg-017,AMP_neg-019,Ascorbic acid_neg-020,Cholic acid_neg-023,Citraconic acid_neg-025,Citrate_neg-026,Dihydroorotic acid_neg-031,Fumaric acid_neg-036,G6P-F6P_neg-037,Glucarate_neg-039,Gluconic acid_neg-040,Glucose-Fructose_neg-042,Glucuronic acid_neg-043,Glutamate_neg-044,Glyceric acid_neg-046,Hydroxyglutaric acid_neg-050,IMP_neg-051,Indole-3-carboxylic acid_neg-052,Isocitrate_neg-054,Lactic acid_neg-055,N-Acetyl-Asp-Glu_neg-060,N-Acetyl-D-glucosamine 6-phosphate_neg-061,N-Acetyl-L-alanine_neg-062,Orotic acid_neg-065,Phosphocreatine_neg-067,Pyridoxal 5'-phosphate_neg-071,Pyroglutamic acid_neg-072,Ribose 5-phosphate_neg-074,S-(5'-Adenosyl)-L-homocysteine_neg-075,sn-Glycerol 3-phosphate _neg-077,Sorbitol_neg-078,Succinate_neg-079,Taurine_neg-080,UMP_neg-087,Uridine_neg-088,Xanthine_neg-089,Xanthurenic acid_neg-090,α-D-Galactose 1-phosphate_neg-092,α-Ketoglutaric acid_neg-093,α-ketoisovaleric acid_neg-094,malate_neg-096,label
0.001253068,0.002182492,-0.000152081,0.0001017,4.18E-05,2.99E-05,0.000157536,3.89E-05,1.90E-05,7.68E-05,0.039216839,0.002338682,5.47E-05,0.00252561,0.004248595,6.73E-05,0.000178907,0.041753783,5.48E-05,0.040492924,0.000103527,2.76E-05,0.00024233,7.22E-05,0.003830477,0.000691821,0.000596969,0.000487207,0.001333927,3.10E-05,0.016524677,0.008637773,2.49E-05,0.023479255,0.015150345,0.001173835,3.18E-05,5.81E-05,7.25E-05,0.030831238,0.002771116,8.37E-05,2.29E-05,9.53E-05,0.000100072,0.000130039,0.000608181,1.93E-05,3.30E-05,0.006399709,0.000250896,0.003222972,0.0007997,0.001173084,6.80E-05,0.096550851,8.63E-05,0.001864038,0.140324472,0.005326499,0.009679766,0.000246271,0.003711978,7.87E-05,0.000261483,7.20E-06,0.000110052,0.000159707,7.72E-05,8.61E-05,0.001435714,5.32E-05,0.145838405,0.000157573,0.079106306,0.000300991,0.000229651,4.28E-05,0.000931148,0.001017148,4.94E-05,0.000274298,2.25E-05,0.00016702,0.000554618,0.000767516,0.097912723,0.036057023,1.72E-05,0.020392766,0.053240518,7.85E-06,6.06E-06,2.32E-05,0.000162709,0.000107445,1.20E-05,3.57E-05,0.000138076,0.002108171,0.000187182,0.000140133,0.000251884,8.74E-06,0.000227435,4.31E-05,1.85E-05,3.81E-05,0.000267427,2.03E-05,0.001018511,0.016225169,1.63E-05,0.000106747,8.48E-05,6.56E-05,0.000829572,0.00019702,0.000135198,0.000597308,0.00010502,0.000140127,-2.79E-05,1.95E-05,0.001385945,0.012365509,8.56E-05,0.000173184,0.000234433,0.00039564,2.98E-05,1.83E-05,0.000106847,0.0001349,5.80E-06,0.000233679,2.35E-05,0.000664767,0.003419835,5.51E-05,0.000413805,0.00014895,0.000385494,0.000266976,9.44E-05,0.000114226,0.000637445,0
0.00117105,0.002398749,0.002308193,0.000309323,1.80E-05,3.69E-05,0.000309269,3.08E-05,1.65E-05,4.91E-05,0.070237136,0.00164526,3.53E-05,0.002736962,0.00299085,3.96E-05,0.000157117,0.023673035,4.86E-05,0.050484975,0.000302168,4.86E-05,0.000589658,8.77E-05,0.00574428,0.00168193,0.000791243,0.001505274,0.003131516,1.07E-05,0.015238831,0.005309175,2.97E-05,0.022628999,0.014677851,0.001187655,4.17E-05,2.93E-05,1.52E-05,0.028826022,0.002566692,4.75E-05,2.79E-05,0.000336292,3.01E-05,0.00014757,0.0006055,2.42E-05,2.61E-05,0.006192757,0.000282538,0.002472239,0.001180623,0.003411481,0.000145544,0.088258962,8.13E-05,0.001120728,0.166210759,0.007707234,0.007691715,-1.06E-05,0.003555363,5.06E-05,0.00027086,5.56E-05,3.09E-05,0.001268541,5.58E-05,9.53E-05,0.001869788,6.17E-05,0.113379595,0.000149452,0.093800289,0.000191976,0.00024764,3.89E-05,0.000682029,0.000738782,0.000595395,0.000193407,1.89E-05,0.000137664,0.00039518,0.000458745,0.085871459,0.03272049,2.48E-05,0.020671787,0.053613318,9.52E-06,1.76E-05,2.33E-05,0.000183431,8.48E-05,3.02E-06,3.55E-05,0.000258631,0.00335913,0.000305797,0.000183923,0.000216739,1.30E-05,9.66E-05,0.000118402,4.54E-05,0.00027037,0.00024237,1.90E-06,0.000886199,0.006868996,2.42E-05,0.000135007,8.45E-05,7.02E-05,0.001289014,0.000169821,0.000140341,0.001105545,0.000228744,0.000127149,0.000274792,1.33E-05,0.000963024,0.018539538,6.97E-05,0.000117126,0.000176052,0.000232265,2.12E-05,3.84E-05,0.000110417,0.000117729,6.27E-06,0.000190973,-1.87E-07,0.000679791,0.002516513,0.000255278,0.000610865,0.000318566,0.000265744,0.000321406,6.51E-05,0.000154244,0.000754067,0
0.00100958,0.005746661,0.000265192,0.000325471,5.52E-05,0.000224366,0.000344026,3.97E-05,1.76E-05,9.52E-05,0.086553124,0.003094294,5.49E-05,0.001931176,0.003834985,4.19E-05,0.000143957,0.020988994,5.47E-05,0.049058292,0.000594909,0.000121935,0.000444233,9.44E-05,0.004242738,0.001540958,0.000961353,0.002883227,0.009072389,1.22E-05,0.011420407,0.00613319,2.71E-05,0.025045235,0.024002241,0.000957648,2.42E-05,7.01E-05,5.45E-06,0.033292525,0.001507644,3.48E-06,-1.48E-05,0.000110524,7.43E-05,0.000293338,0.000559047,-1.17E-05,2.84E-05,0.005591249,0.000234589,0.003275431,0.001175032,0.001680925,5.59E-05,0.084733616,0.000189628,0.001750706,0.155821848,0.00677269,0.009402436,8.73E-05,0.0025251,6.09E-05,0.000151058,2.59E-05,4.59E-05,0.000187905,4.74E-05,7.10E-05,0.001428383,7.36E-05,0.117496861,0.000145547,0.074265693,0.000213019,0.000295845,3.46E-05,0.000856593,0.001197559,0.000258967,0.000206931,2.20E-05,0.000124462,0.000330869,0.000966757,0.086990767,0.031642298,2.22E-05,0.024376179,0.050001493,1.10E-05,1.29E-05,2.27E-05,0.000124574,9.27E-05,1.59E-05,3.85E-05,0.000213505,0.00285828,0.000216817,0.000156979,0.000201132,8.90E-06,0.000107626,4.96E-05,2.92E-05,0.00011187,0.000332323,-4.52E-06,0.000792983,0.018419803,2.83E-05,0.000143744,8.43E-05,7.44E-05,0.000593637,0.000127816,0.000205727,0.000871279,0.000185663,0.000129757,0.000146997,1.74E-05,0.001175748,0.009002605,0.000183328,0.00015271,0.000272437,0.000277044,7.68E-05,4.36E-05,0.000176492,0.000103256,4.88E-06,0.000194077,-4.49E-06,0.000592464,0.00327755,0.000298032,0.0005432,0.000274954,0.000272834,0.000577182,5.51E-05,0.000125214,0.000774235,0
0.001027393,0.003640184,-0.000582092,0.00023821,3.52E-05,1.06E-05,0.000231585,4.37E-05,1.71E-05,7.84E-05,0.036332323,0.002377496,4.77E-05,0.001989846,0.005034621,4.89E-05,0.000154124,0.062354214,4.76E-05,0.025920635,0.000122264,2.15E-05,0.000231038,6.98E-05,0.002111651,0.000490006,0.000488048,0.000797463,0.002944182,2.16E-05,0.015995917,0.007257584,1.34E-05,0.008591231,0.02116593,0.001681863,7.42E-05,8.81E-05,5.33E-05,0.032151512,0.002418506,9.38E-05,0.00015705,9.36E-05,2.58E-05,5.20E-05,0.000341125,7.89E-06,2.34E-05,0.004978068,0.000316839,0.004333364,0.001442342,0.001423776,7.76E-05,0.104214395,0.000126945,0.001988661,0.147718016,0.007560062,0.011508158,4.79E-05,0.003616606,7.28E-05,0.000203452,1.80E-05,5.31E-05,-0.000173072,5.29E-05,6.23E-05,0.002020051,5.72E-05,0.11746796,0.000135048,0.128421035,0.000224587,0.000200727,4.96E-05,0.0007239,0.000984281,0.00025898,0.000202931,1.73E-05,0.000155946,0.000295145,0.000616035,0.079424864,0.031780918,-3.10E-06,0.017237723,0.048577757,1.54E-05,5.70E-06,1.45E-05,8.96E-05,8.83E-05,-2.61E-06,2.90E-05,0.000138481,0.002617069,0.000107458,0.000163209,0.000292855,1.72E-05,0.000186275,6.27E-05,7.06E-06,5.72E-06,0.000236706,0.000103135,0.000812704,0.007399146,1.68E-05,0.00011594,8.16E-05,6.06E-05,0.000751893,0.000181127,0.000167675,0.000818113,0.000214116,0.000124258,3.35E-05,1.75E-05,0.000754752,0.007786808,5.64E-05,0.000137461,0.000220493,0.000180275,4.55E-05,2.03E-05,9.44E-05,0.000101041,6.14E-06,0.000261764,3.59E-05,0.000362896,0.003586993,2.17E-05,0.000280522,0.000195727,0.000194865,0.000382208,5.02E-05,0.000113716,0.000630833,1
0.000991625,0.00348972,0.000415361,0.000228762,2.73E-05,1.34E-05,0.000176839,2.88E-05,2.60E-05,6.61E-05,0.055086418,0.001700539,5.60E-05,0.002144764,0.007469814,7.58E-05,0.00015415,0.021820897,4.08E-05,0.053057325,0.000178503,2.32E-05,0.000223693,5.99E-05,0.003720672,0.00108358,0.000616892,0.001320658,0.003008053,1.13E-05,0.012792865,0.007611473,2.21E-05,0.031510402,0.01296557,0.001227561,2.30E-05,4.19E-05,6.79E-06,0.032218776,0.002898122,2.32E-05,-1.47E-06,0.000259308,4.01E-05,6.47E-05,0.000300301,-6.11E-06,1.22E-05,0.005167572,0.000498649,0.00384385,0.001743129,0.003475994,3.81E-05,0.102593589,7.80E-05,0.001464574,0.153682772,0.006590921,0.007487723,2.04E-05,0.002929629,4.97E-05,0.000161261,2.94E-05,6.61E-05,2.60E-05,2.83E-05,5.74E-05,0.002217628,6.08E-05,0.12186998,0.000190354,0.098160554,0.00023685,0.000233805,2.74E-05,0.000553003,0.000754793,0.000774336,0.000220375,1.93E-05,0.000167072,0.00028898,0.000682815,0.082042225,0.038065047,1.46E-05,0.017799616,0.05344714,9.58E-06,1.12E-05,1.76E-05,0.000128711,8.83E-05,1.21E-05,3.69E-05,0.000180098,0.002607313,0.000213182,0.000168518,0.000162131,6.66E-06,0.000147115,2.55E-05,2.42E-05,0.000244496,3.70E-05,9.29E-07,0.000748197,0.007262545,4.04E-05,0.00011305,8.57E-05,6.97E-05,0.000523062,0.00014019,0.0001119,0.001041847,8.89E-05,9.98E-05,0.000443885,1.22E-05,0.00080587,0.010340329,9.62E-05,0.000104579,0.000168954,0.001184905,2.66E-05,1.63E-05,0.000129009,8.08E-05,3.60E-06,0.000169736,1.02E-07,0.000318003,0.00327216,0.000224028,0.000405028,0.000207869,0.000220952,0.000423727,4.29E-05,0.000130736,0.000583895,1
0.001237086,0.005419683,0.000298979,0.00039421,1.78E-05,3.25E-05,0.000160034,3.20E-05,2.77E-05,7.14E-05,0.043314885,0.003307159,4.45E-05,0.002359166,0.006949151,6.30E-05,0.000135453,0.030377275,4.56E-05,0.042834004,0.000102863,2.66E-05,0.000284104,7.58E-05,0.003067283,0.000827569,0.000854476,0.000565476,0.001373535,1.18E-05,0.016200392,0.006084629,1.23E-05,0.050420347,0.02093459,0.001457693,7.05E-05,3.82E-05,6.83E-06,0.032226079,0.002187806,2.32E-05,-7.07E-06,4.86E-05,6.87E-05,6.94E-05,0.000518993,-1.82E-05,0.000143457,0.00706147,0.000441716,0.003982777,0.001458476,0.000996927,0.000136076,0.072959947,7.66E-05,0.001526748,0.114262631,0.007055587,0.008890713,5.36E-05,0.003717118,9.41E-05,0.000226747,1.08E-05,7.95E-05,-5.44E-05,3.21E-05,7.48E-05,0.002219869,6.26E-05,0.126488423,0.000143954,0.123774034,0.000221867,0.000242272,4.62E-05,0.000699853,0.001022518,4.28E-06,0.000292413,1.92E-05,0.000133645,0.000463853,0.001001408,0.083838167,0.028500079,2.13E-05,0.033864654,0.048535421,2.23E-05,4.41E-06,2.62E-05,0.000176258,8.98E-05,4.74E-06,2.62E-05,0.000108416,0.001580316,0.000116555,9.85E-05,0.000165912,1.33E-05,0.000166045,4.69E-05,7.42E-06,-1.50E-05,0.000564084,7.28E-05,0.000848677,0.017294875,1.98E-05,0.000166077,5.47E-05,6.79E-05,0.000653137,0.000124877,0.000109669,0.000992415,0.000197454,0.000138695,-5.81E-05,1.48E-05,0.000890471,0.012145647,8.13E-05,0.000124905,0.00020224,0.000225687,3.71E-05,2.86E-05,9.50E-05,0.000102628,3.94E-06,0.000233912,1.29E-05,0.000400903,0.00332982,-6.09E-06,0.000300099,0.000134093,0.000216932,0.000372856,7.71E-05,0.000102864,0.000893979,1
0.001145828,0.004396706,0.000576095,0.000130495,5.98E-05,9.19E-05,0.000323752,3.05E-05,1.96E-05,7.09E-05,0.059105325,0.001872655,4.89E-05,0.002292218,0.002088268,3.12E-05,0.000194573,0.027049988,6.07E-05,0.042212678,0.000660732,4.25E-05,0.000492481,0.000100204,0.002998584,0.00130619,0.000557977,0.004668136,0.015045843,2.18E-05,0.015679121,0.00483212,2.57E-05,0.027636023,0.015327536,0.000751261,1.36E-05,3.41E-05,1.27E-05,0.02910479,0.002065719,1.77E-06,-1.82E-05,0.000268839,0.000104822,0.002002883,0.0004621,-2.13E-05,4.25E-05,0.008692712,0.000570702,0.002728703,0.001392274,0.006216585,6.76E-05,0.065743813,0.000134622,0.001296972,0.140668751,0.005501638,0.009463825,-2.69E-06,0.003675085,7.45E-05,0.000232332,6.26E-05,5.01E-05,0.001972517,3.09E-05,0.000116331,0.001947357,7.90E-05,0.144392443,0.000269622,0.075221505,0.000265034,0.000241997,4.38E-05,0.000363169,0.001100437,0.0005763,0.000203166,2.41E-05,0.000133254,0.000329172,0.000439307,0.098543021,0.040963755,3.67E-05,0.023835729,0.048059687,1.42E-05,1.50E-05,2.55E-05,0.000141143,0.000107979,1.07E-05,3.33E-05,0.000141768,0.002788772,0.000356058,0.000154514,0.000115474,9.38E-06,0.000125674,0.00012917,9.31E-05,0.000437158,0.000165085,-4.96E-06,0.001099558,0.008290035,6.57E-05,0.000142952,9.90E-05,9.74E-05,0.000539259,9.17E-05,9.05E-05,0.000819087,0.000237373,0.000129897,0.000424655,2.94E-05,0.001162324,0.020563901,0.000131627,0.000158329,0.000193337,0.000225884,2.55E-05,8.52E-05,0.000184431,0.000182739,9.49E-06,0.000259601,1.51E-05,0.000976536,0.004027177,0.000243728,0.000619264,0.000334276,0.000363276,0.000450938,7.81E-05,0.000156938,0.000952937,0
0.001126527,0.006002528,0.001142284,0.000386033,2.79E-05,2.71E-05,0.000204898,3.93E-05,1.56E-05,7.76E-05,0.051675969,0.002144241,6.52E-05,0.002032421,0.006434473,5.48E-05,0.000117112,0.021713685,5.80E-05,0.041028977,0.000316058,4.80E-05,0.000299382,9.68E-05,0.003691233,0.001553021,0.001229394,0.002083012,0.005391367,1.17E-05,0.013823558,0.007417221,1.63E-05,0.022520184,0.016443329,0.001577536,5.16E-05,7.13E-05,6.93E-06,0.028286412,0.001761102,7.19E-06,-7.72E-06,5.82E-05,3.34E-05,5.42E-05,0.000490038,3.57E-05,1.33E-05,0.006508874,0.000396793,0.002622413,0.001246885,0.002907236,5.88E-05,0.092279281,0.00018264,0.002253492,0.154602031,0.006300548,0.007803366,2.80E-05,0.003201428,5.64E-05,0.000276092,1.70E-05,5.28E-05,3.83E-05,4.01E-05,7.40E-05,0.002270145,8.78E-05,0.115198704,9.06E-05,0.130649331,0.00020623,0.000314046,1.57E-05,0.000650577,0.001149161,-1.76E-05,0.000298572,1.82E-05,0.000225138,0.000687153,0.000640211,0.083385266,0.037427662,9.14E-06,0.020629056,0.049915565,1.32E-05,9.37E-06,1.93E-05,0.000185482,9.15E-05,1.83E-05,2.72E-05,0.000205028,0.002463682,8.98E-05,0.00013595,0.000216304,1.43E-05,0.000164556,7.04E-05,1.04E-05,-4.43E-06,0.000370606,9.96E-06,0.000785938,0.007036534,3.21E-05,0.000155059,6.30E-05,5.77E-05,0.000474361,0.000120835,0.000221804,0.001164069,0.000224637,0.000132678,-5.26E-05,2.82E-05,0.000723658,0.010006919,6.47E-05,0.000207197,0.000237856,0.000256134,2.38E-05,1.11E-05,9.90E-05,0.000103515,6.09E-06,0.000160985,1.18E-05,0.000444041,0.00270604,6.89E-05,0.000461787,0.000311928,0.000227096,0.00020933,4.66E-05,0.000122574,0.000609009,1
0.00099497,0.002867833,9.95E-06,0.000318885,2.31E-05,1.03E-05,0.000166574,3.23E-05,2.29E-05,5.37E-05,0.037218523,0.001317159,4.25E-05,0.002551231,0.005130603,7.40E-05,0.00021927,0.025592727,3.71E-05,0.045047183,6.90E-05,1.69E-05,0.000133243,4.49E-05,0.002720805,0.001215385,0.000526644,0.000507859,0.001439622,1.30E-05,0.014836945,0.007728716,2.08E-05,0.02048324,0.011888433,0.000995796,2.11E-05,5.55E-05,3.11E-06,0.033209965,0.002267406,7.21E-05,3.90E-06,8.21E-05,3.47E-05,8.55E-05,0.000398226,-1.99E-05,6.94E-06,0.006324605,0.000306415,0.002912263,0.003913642,0.002119007,5.56E-05,0.10866616,0.000127218,0.001877125,0.165002167,0.005235038,0.010369735,0.000167078,0.003444885,3.64E-05,0.000276755,2.65E-05,3.59E-05,0.000181799,2.01E-05,5.14E-05,0.002424966,7.32E-05,0.107374713,0.000190908,0.117526087,0.000250859,0.000161735,4.78E-05,0.000745422,0.000664194,8.89E-05,0.000228046,1.63E-05,0.000119049,0.000374765,0.000500461,0.085370363,0.045357249,3.83E-06,0.013990888,0.052830558,8.04E-06,1.21E-05,2.57E-05,0.000144288,9.10E-05,4.12E-06,2.74E-05,0.000160858,0.002571275,0.000133538,0.000163364,0.000188632,1.13E-05,0.000247775,-3.54E-06,5.43E-06,4.64E-05,0.000156496,-4.36E-06,0.000522633,0.014608586,9.34E-06,0.000193506,0.000112854,5.58E-05,0.000963082,0.00018109,0.000154351,0.000656427,0.00013603,0.000123882,5.96E-05,1.34E-05,0.000976037,0.012257776,8.03E-05,0.000105696,0.000167247,0.00019829,2.70E-05,1.66E-05,8.44E-05,0.000111979,6.39E-06,0.000395854,5.13E-06,0.000360474,0.002463294,7.96E-05,0.000222829,0.000192711,0.000347571,0.00028068,6.14E-05,0.000111776,0.000876089,1
0.001212105,0.005158329,0.000400505,0.000255052,4.49E-05,8.08E-05,0.000288873,5.28E-05,1.96E-05,0.000107472,0.056030371,0.002592444,6.11E-05,0.003146984,0.006664476,6.24E-05,0.000116531,0.026363521,5.66E-05,0.044899711,0.000539609,4.20E-05,0.000310724,6.63E-05,0.005335293,0.001596548,0.001214909,0.002878739,0.010246613,1.10E-05,0.016226883,0.004584572,4.63E-05,0.012168973,0.02079497,0.001124792,2.25E-05,2.82E-05,1.83E-05,0.028858264,0.000982379,5.62E-06,-1.23E-05,0.000258945,4.83E-05,0.00048585,0.000578667,8.60E-08,2.57E-05,0.006430856,0.000269438,0.002571687,0.001197915,0.004743336,8.13E-05,0.097112309,0.000215374,0.002158958,0.159695389,0.006206363,0.008807038,-7.87E-05,0.003950213,5.22E-05,0.000243325,3.17E-05,4.30E-05,0.000947161,5.13E-05,9.09E-05,0.001174913,8.88E-05,0.124450437,0.000180771,0.085950515,0.000217176,0.0003381,3.27E-05,0.000453712,0.001112477,0.000483407,0.000223336,2.08E-05,0.000184943,0.000401916,0.000688356,0.09007457,0.03632507,2.37E-06,0.016967791,0.05273423,1.32E-05,2.09E-05,2.68E-05,0.00015062,9.44E-05,2.47E-05,4.13E-05,0.000219011,0.003433865,0.000195393,0.000194967,0.000184819,1.32E-05,0.00016763,4.77E-05,6.49E-05,0.000269561,0.00043025,-2.26E-06,0.00090766,0.008098611,2.46E-05,0.000167813,6.60E-05,7.79E-05,0.000478006,7.74E-05,0.000139746,0.00111806,0.000243868,0.000153025,0.000467411,3.54E-05,0.001185361,0.014017074,0.000107486,0.000159403,0.000268863,0.000300501,4.33E-05,4.17E-05,0.000125808,0.000167577,8.08E-06,0.000214831,6.33E-06,0.00092194,0.003263706,0.000150654,0.000446065,0.000303096,0.000310473,0.000300999,6.34E-05,0.000150767,0.00073753,0
0.001341697,0.003349424,0.00026711,0.000397926,2.52E-05,1.70E-05,0.000194084,2.35E-05,1.95E-05,7.99E-05,0.022154629,0.002649667,4.90E-05,0.002213332,0.003722261,5.56E-05,0.000119494,0.043725889,4.94E-05,0.039437938,9.27E-05,2.30E-05,0.000146669,4.82E-05,0.002446533,0.000796383,0.000826966,0.00088079,0.002563039,1.48E-05,0.018200353,0.007508564,3.13E-05,0.046047957,0.017440451,0.00138995,0.000119636,7.38E-05,0.000108677,0.02639568,0.004975329,7.70E-06,-9.83E-06,9.67E-05,2.35E-05,5.14E-05,0.000344879,8.74E-05,4.14E-05,0.004904939,0.000258967,0.002979656,0.001716882,0.001840838,8.97E-05,0.065004207,7.48E-05,0.002198034,0.137935798,0.009108433,0.0085253,-2.90E-05,0.004264024,5.63E-05,0.000242285,7.63E-06,6.49E-05,0.000748302,8.20E-05,7.82E-05,0.002428451,6.73E-05,0.130041323,0.00011707,0.106901174,0.000247998,0.000278962,2.36E-05,0.000457272,0.000985142,0.000151867,0.000217381,2.37E-05,0.000121028,0.000928611,0.000647596,0.097880118,0.040008305,6.65E-05,0.029792009,0.054131296,9.14E-06,6.56E-07,2.62E-05,6.58E-05,9.92E-05,5.27E-05,5.92E-05,0.000159372,0.002078016,7.43E-05,0.000111528,0.000226835,1.49E-05,2.44E-05,8.02E-05,4.33E-06,2.09E-05,0.000272892,3.80E-05,0.000932216,0.004233075,2.32E-05,9.88E-05,7.64E-05,7.76E-05,0.000733695,0.00013422,0.000178232,0.001270928,0.000219683,0.000171666,-7.58E-06,2.09E-05,0.000736614,0.009942828,0.000113617,0.000147553,0.000219892,0.000205225,3.17E-05,6.15E-06,0.000146238,9.53E-05,5.12E-06,0.000195794,1.12E-05,0.000459747,0.003064002,0.000124125,0.000557104,0.000247689,0.000347207,0.000269674,2.81E-05,0.000110439,0.000482081,1
0.001123158,0.00305679,0.000620811,0.000218399,4.43E-05,5.56E-05,0.000363236,3.17E-05,2.03E-05,5.65E-05,0.065769733,0.001839774,5.15E-05,0.002927094,0.005024361,4.13E-05,0.000107608,0.024743508,4.84E-05,0.044721859,0.000407623,4.43E-05,0.0003295,7.60E-05,0.005665756,0.00212963,0.000913094,0.001874095,0.005342093,1.20E-05,0.017418664,0.007935833,4.92E-05,0.039824422,0.012841252,0.001265869,8.56E-05,4.80E-05,2.56E-05,0.025470099,0.001759079,2.20E-05,-4.29E-06,0.000323242,7.79E-05,0.000903515,0.000522144,-6.59E-06,2.84E-05,0.006286432,0.00056696,0.002368866,0.000656844,0.004308135,9.89E-05,0.079449268,0.000124398,0.001738863,0.145509297,0.007108808,0.009978903,-7.78E-06,0.004116438,6.49E-05,0.000266167,2.33E-05,4.04E-05,0.001506907,5.91E-05,0.000111404,0.001974583,0.000101792,0.127537301,0.000156316,0.077050753,0.000225832,0.000273435,1.91E-05,0.000711349,0.001109547,0.000318538,0.000208978,1.79E-05,0.000205616,0.000806579,0.000402369,0.092473901,0.041792496,4.62E-05,0.023257175,0.048711245,1.01E-05,9.05E-06,2.67E-05,0.000124149,9.61E-05,3.49E-05,4.37E-05,0.000144569,0.002382818,0.000426951,0.000131387,0.000183532,8.18E-06,0.000173118,1.92E-05,6.12E-05,0.000327978,0.000340749,1.34E-05,0.00089699,0.007845836,2.10E-05,0.00015515,7.65E-05,6.77E-05,0.000917847,0.000114368,0.000165495,0.001163267,0.0002191,0.000149249,0.000489666,2.18E-05,0.001128356,0.021444819,0.000116709,0.000103635,0.000218881,0.0002249,2.81E-05,3.99E-05,0.00011754,0.000159558,7.44E-06,0.000199007,1.09E-06,0.000580211,0.003691494,0.000237956,0.000714194,0.000342964,0.000314898,0.000367452,6.30E-05,0.00010525,0.000669349,0
